date,channel,campaign_type,product,impressions,clicks,conversions,spend,revenue,ctr,conversion_rate,cac,roas,profit
2025-04-22,Google Ads,Flash Sale,Premium Plan,9773,347,35,887.19,5494.71,3.55,10.09,25.35,6.19,4607.52
2025-04-22,Facebook Ads,Product Launch,Add-on Service,18629,527,46,871.5,4345.46,2.83,8.73,18.95,4.99,3473.96
2025-04-22,Instagram Ads,Retargeting,Starter Kit,17542,440,25,707.24,2366.19,2.51,5.68,28.29,3.35,1658.95
2025-04-22,LinkedIn Ads,Seasonal Promotion,Starter Kit,5751,107,12,1407.31,3754.76,1.86,11.21,117.28,2.67,2347.45
2025-04-22,Email Marketing,Lead Generation,Add-on Service,21709,4975,633,120.82,86528.12,22.92,12.72,0.19,716.17,86407.3
2025-04-22,Organic Search,Lead Generation,Add-on Service,33736,1454,189,0.0,21238.56,4.31,13.0,0.0,0.0,21238.56
2025-04-22,Display Ads,Lead Generation,Starter Kit,35537,532,10,821.29,1233.08,1.5,1.88,82.13,1.5,411.79
2025-04-22,YouTube Ads,Retargeting,Premium Plan,15528,308,17,825.81,1663.01,1.98,5.52,48.58,2.01,837.2
2025-04-22,Twitter Ads,Product Launch,Basic Plan,11070,335,10,737.64,958.01,3.03,2.99,73.76,1.3,220.37
2025-04-22,TikTok Ads,Flash Sale,Add-on Service,21835,633,41,741.9,3206.45,2.9,6.48,18.1,4.32,2464.55
2025-04-22,Affiliate Marketing,Retargeting,Starter Kit,8070,461,38,643.18,4847.48,5.71,8.24,16.93,7.54,4204.3
2025-04-22,Referral,Seasonal Promotion,Enterprise Plan,6387,420,52,119.0,6415.2,6.58,12.38,2.29,53.91,6296.2
2025-04-23,Google Ads,Seasonal Promotion,Basic Plan,13805,515,54,1268.62,7525.81,3.73,10.49,23.49,5.93,6257.19
2025-04-23,Facebook Ads,Lead Generation,Premium Plan,12101,364,25,1168.25,3508.36,3.01,6.87,46.73,3.0,2340.11
2025-04-23,Instagram Ads,Flash Sale,Add-on Service,13941,429,18,548.58,1998.12,3.08,4.2,30.48,3.64,1449.54
2025-04-23,LinkedIn Ads,Retargeting,Premium Plan,3531,75,9,1033.86,2042.6,2.12,12.0,114.87,1.98,1008.74
2025-04-23,Email Marketing,Seasonal Promotion,Add-on Service,17408,2614,252,125.54,31687.75,15.02,9.64,0.5,252.41,31562.21
2025-04-23,Organic Search,Retargeting,Enterprise Plan,30031,1942,254,0.0,32213.43,6.47,13.08,0.0,0.0,32213.43
2025-04-23,Display Ads,Seasonal Promotion,Premium Plan,38577,476,10,1113.07,853.93,1.23,2.1,111.31,0.77,-259.14
2025-04-23,YouTube Ads,Retargeting,Basic Plan,16445,447,33,1097.24,2918.38,2.72,7.38,33.25,2.66,1821.14
2025-04-23,Twitter Ads,Product Launch,Starter Kit,13728,437,18,588.45,1921.69,3.18,4.12,32.69,3.27,1333.24
2025-04-23,TikTok Ads,Brand Awareness,Add-on Service,29505,1019,63,800.17,5221.66,3.45,6.18,12.7,6.53,4421.49
2025-04-23,Affiliate Marketing,Brand Awareness,Add-on Service,5375,312,34,521.25,5018.87,5.8,10.9,15.33,9.63,4497.62
2025-04-23,Referral,Retargeting,Enterprise Plan,4490,272,35,182.48,5359.3,6.06,12.87,5.21,29.37,5176.82
2025-04-24,Google Ads,Retargeting,Premium Plan,11335,532,53,1092.49,9094.41,4.69,9.96,20.61,8.32,8001.92
2025-04-24,Facebook Ads,Brand Awareness,Basic Plan,14470,519,36,886.57,3434.02,3.59,6.94,24.63,3.87,2547.45
2025-04-24,Instagram Ads,Lead Generation,Add-on Service,17140,689,42,932.65,4633.34,4.02,6.1,22.21,4.97,3700.69
2025-04-24,LinkedIn Ads,Flash Sale,Premium Plan,5133,78,9,1045.18,2866.38,1.52,11.54,116.13,2.74,1821.2
2025-04-24,Email Marketing,Lead Generation,Basic Plan,23163,3679,338,227.85,36556.17,15.88,9.19,0.67,160.44,36328.32
2025-04-24,Organic Search,Retargeting,Add-on Service,30830,2179,303,0.0,41339.93,7.07,13.91,0.0,0.0,41339.93
2025-04-24,Display Ads,Product Launch,Starter Kit,30508,589,26,1021.89,2211.47,1.93,4.41,39.3,2.16,1189.58
2025-04-24,YouTube Ads,Seasonal Promotion,Add-on Service,22533,620,43,904.8,5561.53,2.75,6.94,21.04,6.15,4656.73
2025-04-24,Twitter Ads,Retargeting,Basic Plan,13403,427,24,764.88,2638.38,3.19,5.62,31.87,3.45,1873.5
2025-04-24,TikTok Ads,Lead Generation,Enterprise Plan,23225,807,45,715.06,4756.28,3.47,5.58,15.89,6.65,4041.22
2025-04-24,Affiliate Marketing,Product Launch,Add-on Service,7480,428,52,683.8,5212.47,5.72,12.15,13.15,7.62,4528.67
2025-04-24,Referral,Flash Sale,Enterprise Plan,5118,457,79,146.09,11394.84,8.93,17.29,1.85,78.0,11248.75
2025-04-25,Google Ads,Retargeting,Enterprise Plan,14384,533,61,965.65,11181.44,3.71,11.44,15.83,11.58,10215.79
2025-04-25,Facebook Ads,Brand Awareness,Add-on Service,17803,596,30,862.86,3325.66,3.35,5.03,28.76,3.85,2462.8
2025-04-25,Instagram Ads,Brand Awareness,Add-on Service,12458,518,33,873.65,3908.62,4.16,6.37,26.47,4.47,3034.97
2025-04-25,LinkedIn Ads,Seasonal Promotion,Starter Kit,5316,81,11,1353.81,2437.46,1.52,13.58,123.07,1.8,1083.65
2025-04-25,Email Marketing,Lead Generation,Enterprise Plan,20796,3330,378,215.63,58776.37,16.01,11.35,0.57,272.58,58560.74
2025-04-25,Organic Search,Brand Awareness,Enterprise Plan,21172,1148,154,0.0,16897.08,5.42,13.41,0.0,0.0,16897.08
2025-04-25,Display Ads,Seasonal Promotion,Premium Plan,31305,581,12,863.77,1165.41,1.86,2.07,71.98,1.35,301.64
2025-04-25,YouTube Ads,Brand Awareness,Add-on Service,16190,304,18,1156.82,2377.64,1.88,5.92,64.27,2.06,1220.82
2025-04-25,Twitter Ads,Product Launch,Premium Plan,13235,267,11,624.78,1343.85,2.02,4.12,56.8,2.15,719.07
2025-04-25,TikTok Ads,Product Launch,Premium Plan,19950,547,17,1096.7,1535.63,2.74,3.11,64.51,1.4,438.93
2025-04-25,Affiliate Marketing,Lead Generation,Starter Kit,6448,384,40,671.6,5019.47,5.96,10.42,16.79,7.47,4347.87
2025-04-25,Referral,Flash Sale,Add-on Service,3953,275,48,99.84,8332.53,6.96,17.45,2.08,83.46,8232.69
2025-04-26,Google Ads,Retargeting,Enterprise Plan,9246,345,30,762.69,5433.07,3.73,8.7,25.42,7.12,4670.38
2025-04-26,Facebook Ads,Flash Sale,Starter Kit,13277,321,24,780.61,2841.68,2.42,7.48,32.53,3.64,2061.07
2025-04-26,Instagram Ads,Retargeting,Starter Kit,11693,499,30,681.2,2981.35,4.27,6.01,22.71,4.38,2300.15
2025-04-26,LinkedIn Ads,Retargeting,Add-on Service,2777,74,9,1166.97,2552.38,2.66,12.16,129.66,2.19,1385.41
2025-04-26,Email Marketing,Lead Generation,Basic Plan,16408,2778,244,174.5,31718.84,16.93,8.78,0.72,181.77,31544.34
2025-04-26,Organic Search,Retargeting,Basic Plan,20022,1031,116,0.0,14404.15,5.15,11.25,0.0,0.0,14404.15
2025-04-26,Display Ads,Lead Generation,Add-on Service,18544,345,8,720.69,952.56,1.86,2.32,90.09,1.32,231.87
2025-04-26,YouTube Ads,Retargeting,Enterprise Plan,15668,340,23,892.63,2064.48,2.17,6.76,38.81,2.31,1171.85
2025-04-26,Twitter Ads,Retargeting,Basic Plan,7003,162,9,452.41,988.36,2.31,5.56,50.27,2.18,535.95
2025-04-26,TikTok Ads,Product Launch,Basic Plan,19210,718,48,435.55,4824.28,3.74,6.69,9.07,11.08,4388.73
2025-04-26,Affiliate Marketing,Lead Generation,Premium Plan,6799,319,30,303.54,4031.41,4.69,9.4,10.12,13.28,3727.87
2025-04-26,Referral,Brand Awareness,Premium Plan,4292,282,40,103.55,7043.89,6.57,14.18,2.59,68.02,6940.34
2025-04-27,Google Ads,Lead Generation,Starter Kit,8682,415,47,783.58,6515.88,4.78,11.33,16.67,8.32,5732.3
2025-04-27,Facebook Ads,Flash Sale,Starter Kit,8769,343,30,729.06,2676.19,3.91,8.75,24.3,3.67,1947.13
2025-04-27,Instagram Ads,Lead Generation,Premium Plan,8915,378,21,528.79,1869.61,4.24,5.56,25.18,3.54,1340.82
2025-04-27,LinkedIn Ads,Lead Generation,Starter Kit,2480,44,4,918.29,974.69,1.77,9.09,229.57,1.06,56.4
2025-04-27,Email Marketing,Retargeting,Add-on Service,12475,1966,190,101.1,21431.24,15.76,9.66,0.53,211.98,21330.14
2025-04-27,Organic Search,Retargeting,Add-on Service,21576,1059,162,0.0,21342.03,4.91,15.3,0.0,0.0,21342.03
2025-04-27,Display Ads,Lead Generation,Starter Kit,20821,345,11,694.1,1335.77,1.66,3.19,63.1,1.92,641.67
2025-04-27,YouTube Ads,Seasonal Promotion,Starter Kit,15826,253,10,782.4,1337.09,1.6,3.95,78.24,1.71,554.69
2025-04-27,Twitter Ads,Seasonal Promotion,Starter Kit,6939,182,9,422.55,852.35,2.62,4.95,46.95,2.02,429.8
2025-04-27,TikTok Ads,Retargeting,Enterprise Plan,13139,435,28,442.1,2678.85,3.31,6.44,15.79,6.06,2236.75
2025-04-27,Affiliate Marketing,Lead Generation,Basic Plan,4692,196,22,469.52,2954.03,4.18,11.22,21.34,6.29,2484.51
2025-04-27,Referral,Retargeting,Add-on Service,4144,228,28,36.25,3827.64,5.5,12.28,1.29,105.59,3791.39
2025-04-28,Google Ads,Brand Awareness,Add-on Service,10552,331,32,930.55,4553.04,3.14,9.67,29.08,4.89,3622.49
2025-04-28,Facebook Ads,Retargeting,Basic Plan,17648,394,34,913.56,3411.54,2.23,8.63,26.87,3.73,2497.98
2025-04-28,Instagram Ads,Flash Sale,Add-on Service,14839,604,27,790.54,2271.73,4.07,4.47,29.28,2.87,1481.19
2025-04-28,LinkedIn Ads,Product Launch,Starter Kit,5545,97,12,1524.5,3086.42,1.75,12.37,127.04,2.02,1561.92
2025-04-28,Email Marketing,Seasonal Promotion,Add-on Service,24617,3962,381,271.42,45079.15,16.09,9.62,0.71,166.09,44807.73
2025-04-28,Organic Search,Product Launch,Premium Plan,20902,1498,162,0.0,22627.59,7.17,10.81,0.0,0.0,22627.59
2025-04-28,Display Ads,Brand Awareness,Add-on Service,30624,516,10,1222.5,1123.57,1.68,1.94,122.25,0.92,-98.93
2025-04-28,YouTube Ads,Retargeting,Enterprise Plan,18650,489,22,811.78,2870.85,2.62,4.5,36.9,3.54,2059.07
2025-04-28,Twitter Ads,Brand Awareness,Add-on Service,11331,320,13,796.41,1392.03,2.82,4.06,61.26,1.75,595.62
2025-04-28,TikTok Ads,Retargeting,Premium Plan,28440,788,50,1024.18,4037.9,2.77,6.35,20.48,3.94,3013.72
2025-04-28,Affiliate Marketing,Lead Generation,Add-on Service,9636,611,72,500.85,9220.0,6.34,11.78,6.96,18.41,8719.15
2025-04-28,Referral,Product Launch,Starter Kit,6055,489,71,57.04,11894.58,8.08,14.52,0.8,208.53,11837.54
2025-04-29,Google Ads,Seasonal Promotion,Premium Plan,12345,572,49,1204.57,6511.01,4.63,8.57,24.58,5.41,5306.44
2025-04-29,Facebook Ads,Seasonal Promotion,Add-on Service,16493,411,33,689.78,3519.98,2.49,8.03,20.9,5.1,2830.2
2025-04-29,Instagram Ads,Brand Awareness,Basic Plan,15998,621,48,647.25,5715.14,3.88,7.73,13.48,8.83,5067.89
2025-04-29,LinkedIn Ads,Retargeting,Premium Plan,4758,138,18,1003.81,3979.55,2.9,13.04,55.77,3.96,2975.74
2025-04-29,Email Marketing,Flash Sale,Add-on Service,21728,5016,408,191.75,55770.43,23.09,8.13,0.47,290.85,55578.68
2025-04-29,Organic Search,Seasonal Promotion,Enterprise Plan,32593,1472,215,0.0,26291.32,4.52,14.61,0.0,0.0,26291.32
2025-04-29,Display Ads,Seasonal Promotion,Premium Plan,32640,593,20,1054.24,1623.83,1.82,3.37,52.71,1.54,569.59
2025-04-29,YouTube Ads,Product Launch,Add-on Service,16318,487,19,1195.37,2082.75,2.98,3.9,62.91,1.74,887.38
2025-04-29,Twitter Ads,Brand Awareness,Starter Kit,12379,334,16,474.86,1733.64,2.7,4.79,29.68,3.65,1258.78
2025-04-29,TikTok Ads,Retargeting,Add-on Service,22045,983,53,1091.63,4143.37,4.46,5.39,20.6,3.8,3051.74
2025-04-29,Affiliate Marketing,Retargeting,Add-on Service,8630,565,61,422.48,7028.73,6.55,10.8,6.93,16.64,6606.25
2025-04-29,Referral,Flash Sale,Enterprise Plan,4739,416,71,159.24,8786.12,8.78,17.07,2.24,55.18,8626.88
2025-04-30,Google Ads,Retargeting,Enterprise Plan,8670,411,37,982.98,5838.23,4.74,9.0,26.57,5.94,4855.25
2025-04-30,Facebook Ads,Product Launch,Enterprise Plan,12010,329,16,684.31,1799.25,2.74,4.86,42.77,2.63,1114.94
2025-04-30,Instagram Ads,Lead Generation,Premium Plan,15352,420,17,518.12,1808.45,2.74,4.05,30.48,3.49,1290.33
2025-04-30,LinkedIn Ads,Flash Sale,Add-on Service,4856,140,14,909.75,4252.17,2.88,10.0,64.98,4.67,3342.42
2025-04-30,Email Marketing,Flash Sale,Enterprise Plan,15701,3825,448,117.66,68087.07,24.36,11.71,0.26,578.68,67969.41
2025-04-30,Organic Search,Flash Sale,Add-on Service,23175,997,99,0.0,12856.0,4.3,9.93,0.0,0.0,12856.0
2025-04-30,Display Ads,Product Launch,Premium Plan,39922,549,15,1111.86,1979.88,1.38,2.73,74.12,1.78,868.02
2025-04-30,YouTube Ads,Flash Sale,Starter Kit,23044,559,32,1290.78,2850.93,2.43,5.72,40.34,2.21,1560.15
2025-04-30,Twitter Ads,Seasonal Promotion,Basic Plan,13185,382,17,535.27,1592.84,2.9,4.45,31.49,2.98,1057.57
2025-04-30,TikTok Ads,Seasonal Promotion,Premium Plan,26510,1122,47,797.42,3731.08,4.23,4.19,16.97,4.68,2933.66
2025-04-30,Affiliate Marketing,Flash Sale,Enterprise Plan,5312,284,28,683.3,3590.91,5.35,9.86,24.4,5.26,2907.61
2025-04-30,Referral,Flash Sale,Add-on Service,5840,314,43,64.21,5494.6,5.38,13.69,1.49,85.57,5430.39
2025-05-01,Google Ads,Brand Awareness,Enterprise Plan,12487,448,44,1247.98,5907.65,3.59,9.82,28.36,4.73,4659.67
2025-05-01,Facebook Ads,Retargeting,Premium Plan,18612,673,53,769.82,4867.1,3.62,7.88,14.52,6.32,4097.28
2025-05-01,Instagram Ads,Lead Generation,Add-on Service,10053,413,30,620.93,3528.09,4.11,7.26,20.7,5.68,2907.16
2025-05-01,LinkedIn Ads,Brand Awareness,Enterprise Plan,3704,98,9,1450.55,2449.12,2.65,9.18,161.17,1.69,998.57
2025-05-01,Email Marketing,Product Launch,Basic Plan,18582,2983,300,194.57,30867.36,16.05,10.06,0.65,158.64,30672.79
2025-05-01,Organic Search,Seasonal Promotion,Enterprise Plan,29962,1315,169,0.0,25520.89,4.39,12.85,0.0,0.0,25520.89
2025-05-01,Display Ads,Product Launch,Enterprise Plan,31950,356,9,859.0,1016.11,1.11,2.53,95.44,1.18,157.11
2025-05-01,YouTube Ads,Brand Awareness,Premium Plan,21200,323,22,1155.86,3072.46,1.52,6.81,52.54,2.66,1916.6
2025-05-01,Twitter Ads,Seasonal Promotion,Basic Plan,13363,331,10,526.68,1203.35,2.48,3.02,52.67,2.28,676.67
2025-05-01,TikTok Ads,Seasonal Promotion,Basic Plan,20053,784,39,658.46,3539.62,3.91,4.97,16.88,5.38,2881.16
2025-05-01,Affiliate Marketing,Flash Sale,Starter Kit,6847,472,50,485.17,5487.9,6.89,10.59,9.7,11.31,5002.73
2025-05-01,Referral,Product Launch,Basic Plan,6118,498,78,124.0,12281.75,8.14,15.66,1.59,99.05,12157.75
2025-05-02,Google Ads,Product Launch,Basic Plan,13991,560,50,881.95,6273.06,4.0,8.93,17.64,7.11,5391.11
2025-05-02,Facebook Ads,Retargeting,Basic Plan,12916,291,16,1043.3,2258.19,2.25,5.5,65.21,2.16,1214.89
2025-05-02,Instagram Ads,Seasonal Promotion,Premium Plan,11390,507,36,917.63,3771.7,4.45,7.1,25.49,4.11,2854.07
2025-05-02,LinkedIn Ads,Product Launch,Premium Plan,4431,118,16,1478.37,5502.32,2.66,13.56,92.4,3.72,4023.95
2025-05-02,Email Marketing,Lead Generation,Add-on Service,21504,4661,545,293.21,84452.13,21.68,11.69,0.54,288.03,84158.92
2025-05-02,Organic Search,Lead Generation,Starter Kit,30003,1483,214,0.0,26012.37,4.94,14.43,0.0,0.0,26012.37
2025-05-02,Display Ads,Retargeting,Starter Kit,28148,372,7,951.81,789.82,1.32,1.88,135.97,0.83,-161.99
2025-05-02,YouTube Ads,Lead Generation,Starter Kit,18975,310,21,1030.09,2547.78,1.63,6.77,49.05,2.47,1517.69
2025-05-02,Twitter Ads,Flash Sale,Basic Plan,8387,185,8,668.88,848.49,2.21,4.32,83.61,1.27,179.61
2025-05-02,TikTok Ads,Lead Generation,Add-on Service,20307,563,28,783.2,3121.13,2.77,4.97,27.97,3.99,2337.93
2025-05-02,Affiliate Marketing,Flash Sale,Enterprise Plan,7049,341,29,500.99,4033.61,4.84,8.5,17.28,8.05,3532.62
2025-05-02,Referral,Brand Awareness,Enterprise Plan,3500,185,29,137.44,3703.34,5.29,15.68,4.74,26.95,3565.9
2025-05-03,Google Ads,Brand Awareness,Premium Plan,5660,254,22,887.58,3232.57,4.49,8.66,40.34,3.64,2344.99
2025-05-03,Facebook Ads,Lead Generation,Starter Kit,12416,270,14,511.68,1993.07,2.17,5.19,36.55,3.9,1481.39
2025-05-03,Instagram Ads,Retargeting,Starter Kit,11961,445,20,543.33,2013.73,3.72,4.49,27.17,3.71,1470.4
2025-05-03,LinkedIn Ads,Product Launch,Starter Kit,3135,47,5,867.74,1086.58,1.5,10.64,173.55,1.25,218.84
2025-05-03,Email Marketing,Flash Sale,Add-on Service,10707,1693,138,196.17,15935.16,15.81,8.15,1.42,81.23,15738.99
2025-05-03,Organic Search,Lead Generation,Starter Kit,20487,835,133,0.0,14228.17,4.08,15.93,0.0,0.0,14228.17
2025-05-03,Display Ads,Flash Sale,Starter Kit,24301,421,17,674.81,1594.63,1.73,4.04,39.69,2.36,919.82
2025-05-03,YouTube Ads,Retargeting,Enterprise Plan,12667,207,15,863.28,2215.31,1.63,7.25,57.55,2.57,1352.03
2025-05-03,Twitter Ads,Lead Generation,Add-on Service,8500,239,7,419.46,598.19,2.81,2.93,59.92,1.43,178.73
2025-05-03,TikTok Ads,Retargeting,Premium Plan,20752,819,40,756.67,4608.02,3.95,4.88,18.92,6.09,3851.35
2025-05-03,Affiliate Marketing,Product Launch,Starter Kit,4496,223,22,279.31,3008.83,4.96,9.87,12.7,10.77,2729.52
2025-05-03,Referral,Retargeting,Enterprise Plan,3268,221,32,70.21,4578.75,6.76,14.48,2.19,65.22,4508.54
2025-05-04,Google Ads,Seasonal Promotion,Premium Plan,7409,239,22,609.04,2884.08,3.23,9.21,27.68,4.74,2275.04
2025-05-04,Facebook Ads,Brand Awareness,Add-on Service,9118,225,16,643.96,1400.27,2.47,7.11,40.25,2.17,756.31
2025-05-04,Instagram Ads,Flash Sale,Enterprise Plan,9804,384,16,400.76,1667.8,3.92,4.17,25.05,4.16,1267.04
2025-05-04,LinkedIn Ads,Retargeting,Add-on Service,2946,58,7,1210.0,2584.63,1.97,12.07,172.86,2.14,1374.63
2025-05-04,Email Marketing,Flash Sale,Enterprise Plan,14998,3115,259,157.04,42623.86,20.77,8.31,0.61,271.42,42466.82
2025-05-04,Organic Search,Product Launch,Enterprise Plan,17523,1213,165,0.0,23512.36,6.92,13.6,0.0,0.0,23512.36
2025-05-04,Display Ads,Product Launch,Premium Plan,27691,305,11,901.97,1164.31,1.1,3.61,82.0,1.29,262.34
2025-05-04,YouTube Ads,Product Launch,Add-on Service,11620,214,14,592.41,2140.24,1.84,6.54,42.32,3.61,1547.83
2025-05-04,Twitter Ads,Retargeting,Starter Kit,7815,263,13,335.89,1542.44,3.37,4.94,25.84,4.59,1206.55
2025-05-04,TikTok Ads,Flash Sale,Basic Plan,16417,488,29,479.02,2258.62,2.97,5.94,16.52,4.72,1779.6
2025-05-04,Affiliate Marketing,Flash Sale,Add-on Service,6020,359,37,331.17,4534.94,5.96,10.31,8.95,13.69,4203.77
2025-05-04,Referral,Lead Generation,Add-on Service,2768,161,20,59.22,3144.8,5.82,12.42,2.96,53.1,3085.58
2025-05-05,Google Ads,Product Launch,Basic Plan,13053,530,62,910.85,9911.48,4.06,11.7,14.69,10.88,9000.63
2025-05-05,Facebook Ads,Product Launch,Add-on Service,13813,421,26,938.31,3219.32,3.05,6.18,36.09,3.43,2281.01
2025-05-05,Instagram Ads,Brand Awareness,Premium Plan,16018,646,38,801.33,3436.29,4.03,5.88,21.09,4.29,2634.96
2025-05-05,LinkedIn Ads,Brand Awareness,Premium Plan,4485,113,12,947.68,2928.4,2.52,10.62,78.97,3.09,1980.72
2025-05-05,Email Marketing,Retargeting,Premium Plan,19177,4634,502,148.53,68121.78,24.16,10.83,0.3,458.64,67973.25
2025-05-05,Organic Search,Seasonal Promotion,Premium Plan,34188,2518,317,0.0,31830.65,7.37,12.59,0.0,0.0,31830.65
2025-05-05,Display Ads,Flash Sale,Starter Kit,25114,312,6,1025.26,579.44,1.24,1.92,170.88,0.57,-445.82
2025-05-05,YouTube Ads,Product Launch,Basic Plan,16799,316,22,947.3,2232.83,1.88,6.96,43.06,2.36,1285.53
2025-05-05,Twitter Ads,Flash Sale,Enterprise Plan,9490,287,13,466.19,1153.64,3.02,4.53,35.86,2.47,687.45
2025-05-05,TikTok Ads,Product Launch,Basic Plan,23255,633,24,873.16,2004.46,2.72,3.79,36.38,2.3,1131.3
2025-05-05,Affiliate Marketing,Brand Awareness,Premium Plan,7337,441,47,534.73,6066.02,6.01,10.66,11.38,11.34,5531.29
2025-05-05,Referral,Seasonal Promotion,Premium Plan,3534,176,21,51.6,3326.65,4.98,11.93,2.46,64.47,3275.05
2025-05-06,Google Ads,Brand Awareness,Add-on Service,10456,339,37,1254.42,5262.29,3.24,10.91,33.9,4.19,4007.87
2025-05-06,Facebook Ads,Flash Sale,Basic Plan,13602,351,18,724.84,1808.62,2.58,5.13,40.27,2.5,1083.78
2025-05-06,Instagram Ads,Seasonal Promotion,Premium Plan,13112,586,35,993.67,3455.76,4.47,5.97,28.39,3.48,2462.09
2025-05-06,LinkedIn Ads,Flash Sale,Premium Plan,3182,86,12,1307.9,2656.66,2.7,13.95,108.99,2.03,1348.76
2025-05-06,Email Marketing,Brand Awareness,Add-on Service,15008,3695,495,293.65,83450.8,24.62,13.4,0.59,284.18,83157.15
2025-05-06,Organic Search,Lead Generation,Starter Kit,21551,1626,183,0.0,27245.49,7.54,11.25,0.0,0.0,27245.49
2025-05-06,Display Ads,Flash Sale,Add-on Service,34242,523,15,764.78,1321.98,1.53,2.87,50.99,1.73,557.2
2025-05-06,YouTube Ads,Lead Generation,Premium Plan,22363,500,32,1321.58,4206.7,2.24,6.4,41.3,3.18,2885.12
2025-05-06,Twitter Ads,Flash Sale,Basic Plan,10575,258,9,557.3,840.27,2.44,3.49,61.92,1.51,282.97
2025-05-06,TikTok Ads,Product Launch,Enterprise Plan,19577,819,38,1038.37,3287.62,4.18,4.64,27.33,3.17,2249.25
2025-05-06,Affiliate Marketing,Retargeting,Premium Plan,7188,329,26,378.17,2882.51,4.58,7.9,14.54,7.62,2504.34
2025-05-06,Referral,Flash Sale,Starter Kit,3115,201,32,150.22,4600.53,6.45,15.92,4.69,30.63,4450.31
2025-05-07,Google Ads,Product Launch,Starter Kit,14589,645,71,1408.87,10823.93,4.42,11.01,19.84,7.68,9415.06
2025-05-07,Facebook Ads,Flash Sale,Enterprise Plan,15776,582,51,1171.41,6073.98,3.69,8.76,22.97,5.19,4902.57
2025-05-07,Instagram Ads,Product Launch,Basic Plan,13571,606,46,793.38,4210.24,4.47,7.59,17.25,5.31,3416.86
2025-05-07,LinkedIn Ads,Brand Awareness,Enterprise Plan,4916,99,11,1704.05,2292.53,2.01,11.11,154.91,1.35,588.48
2025-05-07,Email Marketing,Brand Awareness,Starter Kit,21505,4946,611,285.21,77411.52,23.0,12.35,0.47,271.42,77126.31
2025-05-07,Organic Search,Retargeting,Enterprise Plan,32203,2392,380,0.0,60263.66,7.43,15.89,0.0,0.0,60263.66
2025-05-07,Display Ads,Brand Awareness,Enterprise Plan,33652,466,14,717.43,1131.74,1.38,3.0,51.24,1.58,414.31
2025-05-07,YouTube Ads,Product Launch,Basic Plan,16899,381,20,1202.71,2698.71,2.25,5.25,60.14,2.24,1496.0
2025-05-07,Twitter Ads,Retargeting,Premium Plan,12782,333,14,594.87,1611.2,2.61,4.2,42.49,2.71,1016.33
2025-05-07,TikTok Ads,Retargeting,Basic Plan,18953,592,25,1087.57,2854.55,3.12,4.22,43.5,2.62,1766.98
2025-05-07,Affiliate Marketing,Seasonal Promotion,Starter Kit,9714,490,47,445.32,5654.93,5.04,9.59,9.47,12.7,5209.61
2025-05-07,Referral,Lead Generation,Starter Kit,3528,192,28,80.48,3611.37,5.44,14.58,2.87,44.87,3530.89
2025-05-08,Google Ads,Brand Awareness,Basic Plan,9545,441,45,1044.48,7592.74,4.62,10.2,23.21,7.27,6548.26
2025-05-08,Facebook Ads,Seasonal Promotion,Starter Kit,17740,587,50,1148.85,5127.34,3.31,8.52,22.98,4.46,3978.49
2025-05-08,Instagram Ads,Lead Generation,Add-on Service,10594,308,23,873.69,2428.22,2.91,7.47,37.99,2.78,1554.53
2025-05-08,LinkedIn Ads,Flash Sale,Premium Plan,3599,54,6,1704.37,1671.42,1.5,11.11,284.06,0.98,-32.95
2025-05-08,Email Marketing,Retargeting,Enterprise Plan,21536,4942,473,271.43,61379.37,22.95,9.57,0.57,226.13,61107.94
2025-05-08,Organic Search,Brand Awareness,Premium Plan,21704,879,91,0.0,11929.96,4.05,10.35,0.0,0.0,11929.96
2025-05-08,Display Ads,Brand Awareness,Premium Plan,25916,309,12,1055.53,1299.29,1.19,3.88,87.96,1.23,243.76
2025-05-08,YouTube Ads,Seasonal Promotion,Enterprise Plan,21812,518,32,867.48,3681.88,2.37,6.18,27.11,4.24,2814.4
2025-05-08,Twitter Ads,Retargeting,Premium Plan,8696,209,8,407.96,775.36,2.4,3.83,51.0,1.9,367.4
2025-05-08,TikTok Ads,Retargeting,Basic Plan,19824,730,39,1013.26,3320.48,3.68,5.34,25.98,3.28,2307.22
2025-05-08,Affiliate Marketing,Flash Sale,Premium Plan,7375,384,40,312.39,5195.93,5.21,10.42,7.81,16.63,4883.54
